label_id	text
7	水泥生产和储存中电石渣的安全环保处理系统及处理技术<sep>本发明公开了一种水泥生产储存电石渣安全环保处理系统及其处理工艺<sep>采用置换法解决电石渣储存仓内乙炔气积聚问题，利用高温水泥生产产生的窑尾气对从电石渣储仓中置换出来的含有电石渣粉尘的气体进行加热，使干燥的高温电石渣粉尘气体通过布袋除尘器过滤。电石渣返回系统回用，环保达标气体直接排放，有效解决了电石渣储存库因乙炔气堆积而易爆的问题。同时也解决了除尘系统中管道、阀门、除尘器的堵塞问题<sep>本发明具有占地少、投资少、高效、安全、节能、环保、经济运行等优点
7	磁凝装置<sep>本实用新型提供了一种磁混装置<sep>属于污水处理设备领域<sep>磁混装置包括外筒、内筒、驱动机构、搅拌总成、进水总成、污泥回流管和出水管；内筒设于外筒内，外筒与内筒之间设有至少一紊流环。驱动机构设置在外筒上，驱动机构与穿入外筒和内筒的传动轴连接。搅拌组件设置在内筒内并与传动轴连接，搅拌组件包括至少两个自上而下排列的叶片；进水组件包括连接的进水管和配水管，配水管设置在内筒内和叶片之间。污泥回流管与内筒相连，位于搅拌组件下方，出水管与内筒底部相连<sep>本品能促进混合物形成大而密、均匀的矾花，絮凝效果好，处理周期短，提高处理效率
7	用于景观水处理和监测的浮床，可远程监测<sep>本发明公开了一种可远程监控的景观水治理监控浮床<sep>包括塑料浮床本体、监视器本体、摄像头、固定部件、漂浮装置和涡轮风扇。塑料浮床体内壁的一侧设有加强杆。钢筋底部套有浮子，浮子侧通过螺钉用挂钩固定，塑料浮床体中心有进水孔。进水孔两侧设有滑槽，滑槽内连接有h型密封板。可远程监控的景观水治理监测浮床结构简单，操作方便，摒弃了传统的一体化设计，可自由安装拆卸，有利于监测仪本体的维护和清洁，避免显示器本体长时间使用造成的监控不准确，压缩弹簧提供弹力<sep>避免外力撞击对显示器本体造成损坏，有利于保护显示器本体，延长显示器本体的使用寿命
7	水体生态修复的底栖动物繁殖生物学方法<sep>本发明公开了一种用于水体生态修复的底栖动物生物繁殖方法<sep>选择鲭鱼、河蛤和诱饵藻类；共养池和诱饵养殖池的排水消毒；获取诱饵藻类；放入牡蛎和贻贝；收获；本发明价格低廉、易得、培养简单，具有长期使用的工作基础<sep>不使用化学品，不污染环境，环保可长期使用，不干扰和破坏自然资源，可满足大型蛤蜊在环保工程实施中的需要在相对较短的时间内
7	一种城市水环境生态修复实时监测装置<sep>本实用新型涉及水环境生态修复技术领域<sep>公开了一种城市水环境生态修复实时监测装置，包括箱体和水质监测仪。箱体内固定有隔板，隔板一侧设有双轴电机。双轴电机的两个输出端子分别穿过隔板侧壁和箱体内壁向外延伸，箱体内设有螺旋叶片。并且螺旋叶片与双轴电机的一个输出端固定连接，双轴电机的另一个输出端与蜗杆固定连接，蜗杆与蜗轮啮合，蜗轮固定连接带有转轴，转轴的两端通过轴承与箱体前后两侧的内壁转动连接，转轴上还固定有转盘，箱底本体上设有与转盘相配合的开口<sep>本实用新型可以在监测过程中使水流动，从而提高了水质监测仪的监测范围，提高了数据的准确性
7	基于高效储能电极材料制备的剩余污泥资源化利用方法<sep>本发明涉及一种基于高效储能电极材料制备的剩余污泥资源化利用方法<sep>属于环境污染治理与固废综合利用技术领域<sep>按照以下步骤，通过碱提从污泥中提纯腐植酸，通过hummers法得到氧化石墨烯悬浮液，经超声波稀释处理，将腐植酸和氧化石墨烯按一定比例混合成混合溶液，继续进行超声一段时间，还原剂水合肼参与24小时，反应结束后，将混合液通过0.45μm水系膜过滤。过滤后，将膜收集到培养皿中，在80℃烘箱中干燥，在碗中研磨，得到粉末状腐植酸/石墨烯复合材料。将制备好的复合材料、导电剂和粘结剂按一定比例混合成电极糊，涂敷在泡沫镍上。干燥后可作为工作电极进行高效储能<sep>本发明操作简单，绿色环保，是污泥资源化利用的有效方法
7	一种室内空气净化系统<sep>本发明涉及一种室内空气净化系统<sep>包括除雾甲醛杀菌模块、臭氧处理模块和控制模块；其中，除甲醛杀菌模块与控制模块电连接，用于去除空气中的雾霾颗粒、甲醛和细菌。臭氧处理模块与分解空气中臭氧的控制模块电连接。控制模块用于接收和处理数据，控制除甲醛杀菌模块和臭氧处理模块的开启和关闭。本发明的室内空气净化系统通过调节除雾甲醛杀菌模块中负离子发生单元与收集板的距离，使除雾甲醛杀菌模块进行除雾甲醛、除甲醛处理或杀菌处理，再将除甲醛杀菌模块产生的臭氧进行杀菌消毒处理，利用系统集成的臭氧处理模块将空气中的臭氧分解成氧气，以免空气中残留臭氧，对人体造成伤害<sep>身体
7	ag/tio光催化实时液相吸附脱硫<sep>本发明公开了一种基于ag/tio2的光催化实时液相吸附脱硫方法。银离子可以降低二氧化钛的带隙<sep>从而激发更多的电子和空穴，产生更多的游离羟基。此外，燃料中的水分子在光催化作用下能稳定地保持银离子的氧化态，保证ag??o??ti的活性基团不被紫外线破坏<sep>因此，本发明方法进行的吸附脱硫可以有效解决燃料中的水分子问题，同时吸附剂的脱硫能力更强，效率更高，效果更好
7	环保型加热炉全燃煤设备<sep>本发明涉及环保技术领域<sep>公开了一种环保加热炉全煤燃烧装置，包括加热炉体，加热炉体上端固定安装有燃烧腔，上燃烧腔表面固定安装有进气管。进气管下表面固定安装有气管，气管中下端活动装有密封圈，气管下端装有氧气壳。氧气壳下端螺纹设有氧气出口<sep>通过通风管、密封圈、氧气壳和氧气出口的组合使用，有效保证了煤在燃烧室未充分燃烧时，氧气壳可以产生氧气，将煤产生的一氧化碳氧化成二氧化碳，避免大量有毒的一氧化碳堆积，被人吸入体内，造成一氧化氮中毒，保护人们的健康
7	甲醛释放检测装置<sep>本实用新型公开了一种甲醛释放量检测装置<sep>属于甲醛检测技术领域<sep>箱体一端设有翻门，翻门内表面设有保温层，翻门顶部转动连接箱体，箱体顶部设有若干加热装置，箱内装有甲醛检测仪。加热装置下方设有移动台车，移动台车底部设有导轨a，导轨b可拆卸连接导轨a，限位块an固定在导轨a上，翻盖门外表面设有显示器<sep>本实用新型的有益效果是在密闭保温箱内构建适合甲醛释放的温度，然后通过甲醛检测仪检测，判断被测物品是否含有和释放甲醛，从而指导用户服用下一步避免甲醛对身体的伤害
7	一种可清除汞离子的复合吸附微球的制备方法<sep>本发明涉及一种可去除汞离子的复合吸附微球的制备方法<sep>包括伊利石的预处理、纤维素离子液体的制备、伊利石-纤维素混合溶液的制备：将不同质量和相应比例的成孔剂加入到伊利石中。将制备好的纤维素离子液体搅拌均匀；伊利石-纤维素复合吸附微球的制备；改性伊利石-纤维素复合吸附微球的制备。本发明以伊利石和纤维素为原料，通过离子液体溶解纤维素，加入伊利石和致孔剂制备复合吸附微球，原料廉价易得，无毒无害，离子液体无-有毒，溶解性强，可回收，环保<sep>甲基？甲硫基？ 2？硝基乙烯基胺改性伊利特纤维素复合吸附微球在复合吸附微球中引入了巯基和胺基，大大提高了对汞离子的吸附效率
7	一种具有高絮凝活性的交替绿脓杆菌<sep>本发明公开了一种具有高絮凝活性的交替绿脓杆菌<sep>该菌株的分类拉丁学名为alteromonas stellipolaris，菌株号为hm2017??12??002。于2017年11月30日在中国微生物菌种保藏委员会微生物总保藏中心保藏，保藏编号为cgmcc no:14971<sep>本发明首次发现交替绿脓杆菌具有高絮凝活性的作用，为微生物处理污水提供了新途径
7	一种空气净化器滤芯<sep>本实用新型公开了一种用于空气净化器的滤芯<sep>包括处于透明状态的滤芯本体。滤芯本体的两端分别设置有进风口和出风口，滤芯本体靠近进风口的一端设置有过滤网。靠近出风口的一端设有活性炭海绵，滤网与活性炭海绵之间设有无纺滤棉。活性炭海绵靠近无纺滤棉的一端设置有光接触介质层，活性炭海绵靠近出风口的一端设置有椰壳纤维层<sep>本实用新型与现有技术相比，具有结构精炼、分级过滤、净化吸附、高效除尘除臭等优点
7	一种抑制铜冶炼过程高温烟气中三氧化硫生成的方法<sep>一种抑制铜冶炼过程高温烟气中三氧化硫生成的方法<sep>包括以下步骤： (1)铜冶炼过程烟气控制在≥900℃，经废渣换热后余热锅炉， ≤400℃； (2)将黄铁矿和/或黄铜矿磨成矿粉；加热至100m 120℃作为抑制剂（3）当上升烟道中烟气的氧气体积百分比大于3%时，以氮气作为载气连续注入抑制剂，以降低烟气中的氧气含量； (4)当氧气低于0.1%时，停止喷洒抑制剂<sep>本发明方法从源头上抑制三氧化硫的产生，控制漏风量和注入抑制剂，从源头上抑制三氧化硫的产生
7	用于处理放射性有机废物的装置和方法<sep>处理含有有机和含硫和/或含卤素化合物的放射性废物。一种装置包括反应容器<sep>反应容器包括过滤器和用于热处理废物的热氧化器<sep>使用共反应物减少废物处理中的气态硫和卤素
7	一种高除藻率的复方除藻剂的制备方法<sep>本发明公开了一种高除藻率复合除藻剂的制备方法<sep>属于除藻剂制备技术领域<sep>本发明以粉煤灰和膨胀石墨的混合物为载体，蔗糖为外层碳层的前驱体，吸附壳聚糖，包覆铜离子，制备出一种具有可见光催化活性的复合型除藻剂——蠕虫样，具有良好的可浮性。提高了除藻剂的除藻率，然后在光照下，藻类通过光合作用在其表面产生氧气，加速其死亡。藻类叶绿素含量的下降速度不断加快，并加速其死亡，再次提高了除藻剂的除藻率<sep>壳聚糖和粉煤灰都具有良好的絮凝能力和吸附能力
7	空气质量实时监测站<sep>本实用新型公开了一种空气质量实时监测站<sep>属于环境监测技术领域<sep>面板安装在太阳能电池板安装架上。太阳能板与太阳能板安装架滑动连接。监测箱两侧设有通风孔，监测箱顶部设有大气颗粒物分级采样器，监测箱底部设有控制箱，监测内设有空气监测模块控制箱内设有充电电池和控制主机，控制主机与充电电池连接。控制主机设置有处理器、dtu数据传输模块和与处理器连接的存储模块。太阳能电池板与充电电池相连，大气颗粒物分级采样器分别与充电电池和控制主机相连，控制箱底部装有滚轮<sep>本实用新型具有结构紧凑、移动方便、实时监控的优点
7	一种防爆气体检测仪外壳<sep>本实用新型涉及一种防爆气体检测仪外壳<sep>包括外壳主体、端盖、底盖、透气盖、隔爆网、隔爆压片、隔爆玻璃和玻璃条；壳体主体的侧部形成有侧界面；壳体主体下端形成有底界面；端盖与箱体侧面接口为螺纹，端盖中心设有玻璃台阶。底盖内螺纹与壳体底部接口为螺纹，底盖中心形成隔爆台阶；透气盖底部接口与壳体本体的外螺纹为螺纹旋合，透气盖罩在底盖外侧。隔爆网设置在隔爆台阶上，隔爆压片置于隔爆网上部；将防爆玻璃放在玻璃台阶上，将玻璃条压在防爆玻璃的边缘<sep>本技术方案具有结构强度高、安全性高、可靠性强、不易爆裂、使用寿命长等优点
7	智慧农业中全天候污染物无人机三维测量方法<sep>本发明公开了一种智慧农业中全天候污染物的三维测量方法<sep>属于污染监测技术领域<sep>本发明提出了一种利用均匀分布的无人机在目标农作物种植区域独立升降的方法，对该区域的水、土壤、大气和夜光四大自然因子中所含主要污染物的浓度进行采样高度的变化。在一定程度上保证了测量过程的及时性和准确性，避免了污染物浓度随高度或不同子区域区域变化的随机性和偶然性，有利于农业种植的智能化管控。本发明方法可以优化作物种植区污染物浓度控制和决策的有效资源配置，为作物在多污染源安全集中环境下的健康生长提供保障，促进智能化稳步发展<sep>农业
7	一种净水系统<sep>本实用新型涉及一种净水系统<sep>前置过滤器的进水口与原水源连接，出水口与二级过滤器的进水口连接，二级过滤器的出水口连接与储水箱的进水口，储水箱的出水口通过增压泵与ro膜过滤器的进水口连接，ro膜过滤器的清水出水口与进水口连接后过滤器通过可调流量计ⅰ。后过滤器的出水口与净水箱的进水口相连。 ro膜过滤器的废水出口与可调流量计ⅱ连接，可调流量计ⅲ进口端与冲洗管并联，可调流量计ⅱ出口端与储水回水出口连接水箱通过回水管，可调流量计ⅲ的出水端与废水排放管相连；冲洗管的另一端与储水箱回水出口相连，冲洗管上串联电动调节阀ⅳ<sep>本实用新型不仅大大提高了原水的利用率，而且保证了ro膜过滤器处于较好的工作状态
7	污水井监测装置<sep>本实用新型公开了一种污水井监测装置<sep>涉及环境监测技术领域<sep>该技术方案的要点包括污水井体、污水井盖和固定在污水井体内的多个传感器。污水井体侧壁沿垂直方向设有固定柱，固定柱沿垂直方向插入连接。插柱的一侧从固定支柱穿过并连接多个传感器，固定柱上设有与插柱相匹配的固定部分，插柱顶部设有驱动分离器固定件与插柱分离。本实用新型在需要对传感器进行维修保养时，通过将固定件与插柱分离，可以实现拆除插柱和固定在插柱上的多个传感器的目的<sep>从固定柱向上，从而达到显着降低传感器在污水井中的维护难度的效果
7	蓄热室催化燃烧废气处理装置<sep>本实用新型涉及一种蓄热器内催化燃烧废气处理装置<sep>包括倒凹的装置本体。燃烧室、第一催化燃烧单元和第二催化燃烧单元设置在装置主体内部。燃烧室设置在装置本体的顶部，燃烧室的底端设置有第一催化燃烧单元和第二催化燃烧单元。一部分废气从第一催化燃烧单元进入，催化燃烧后从第一催化燃烧单元排出，另一部分废气从第二催化燃烧单元进入。催化燃烧后从第二催化燃烧单元排出<sep>本发明的蓄热室催化燃烧废气处理装置具有无焰燃烧、升温快、能耗低的优点
7	一种温度可控的微型连续流管反应器<sep>本发明涉及一种温度可控的微型连续流管反应器<sep>包括反应管、设置在反应管外的反应管套、设置在反应管一端的漏斗以及与漏斗连接的温控装置边<sep>与现有技术相比，本发明成本低，流管自身长度仅为50mm，反应气体能与簇离子充分碰撞，增强离子电流和离子信号强度，有效温度可以实现流管反应器的控制，团簇反应性的研究简单有效，可与质谱联用检测空气污染或用于微量气体分析等领域
7	苯系物气体检测装置及其操作方法<sep>本发明提供一种苯系物气体检测装置<sep>包括箱体，箱体上设有注气单元。箱体内设有气体分离单元、检测单元、数据采集处理单元、控制单元和载气单元；气体分离单元设置在独立的分离箱内。气体分离单元包括设置在分离箱内的十通阀。此外，本发明还提供了一种苯系物气体检测装置的操作方法<sep>本发明气体检测装置采用的特定组合色谱柱，结合本发明具有特殊结构和连接关系的十通阀，特别适用于大气中苯系物的检测，可连续检测无需停机清洗，可在较短的时间内重复进行，避免了因外部状态变化而引起的系统误差，检测结果更可靠，准确度更高
7	旋转阀和蓄热式热力焚烧炉<sep>本发明公开了一种回转阀及蓄热式焚烧炉<sep>回转阀包括配气室，配气室包括气室体、进气口、出气口和吹气口。气室体分为三个独立的腔体，即进气腔、出气腔和吹气腔，进气口与进气腔相连，出气口与出气腔相连，吹气口与吹气腔相连；转盘包括第一通孔、第二通孔和第三通孔。驱动装置与转盘连接。转盘置于配气室上，可通过第一通孔、第二通孔和第三通孔与外置蓄热组件进行气体交换，驱动装置带动的转盘在气体上旋转配电室。废气从进风口流出，燃烧后从出风口流出，出风口用于吹出配气室内的气体<sep>蓄热式热力焚烧炉包括本发明提供的燃烧室、蓄热组件和回转阀；本发明提供一种密封性好的回转阀及蓄热式焚烧炉
7	一种市政污水预处理铁箱体焊接装置<sep>本实用新型涉及污水处理箱制造设备技术领域<sep>涉及一种市政污水预处理用铁箱体焊接装置。焊接装置包括焊炬和保护机构；焊枪具有带状手柄和与手柄连接的喷嘴，手柄上设有保护机构。保护机构包括耐高温织物和折叠机构；折叠机构包括多组组件和套件；耐高温保护布覆盖折叠机构；该套件包括一个套筒和一个可用于将套筒锁定到手柄上的锁定组件<sep>市政污水预处理铁箱体焊接装置在焊接时可以保护操作人员的手，防止焊接时飞溅的高温铁屑溅到手上造成伤害，并且可以省去戴手套的麻烦
7	一种海绵城市调节与蓄水能力评价方法<sep>一种海绵城市调节蓄水能力评价方法<sep>它涉及一种海绵城市低影响开发评价方法，旨在解决现有雨水低影响开发规划方法不便于获得全面、准确的雨水影响开发规划方法的问题。优质海绵城市雨水设施布局规划。该技术方案的要点是通过一级分解、二级分解、三级分解和四级分解，将规划区年径流总控制率分解为各个区块。确定各样地相应的设计降雨量和综合降雨径流系数后，即可计算出样地的总调节和蓄水能力<sep>根据地块所需的总蓄水量，方便规划海绵城市雨水设施布局，具有获得全面、优质的海绵城市雨水设施布局方案的优势
7	高炉出口除尘顶吸稳定器及除尘装置<sep>本实用新型涉及一种高炉出铁除尘顶吸稳定器及除尘装置。顶吸稳定器安装在位于除尘室内的顶吸管的一端。上吸管包括沿其轴向设置并与上吸管连接的进气通道<sep>上吸管的上侧壁上设有上吸风口，下吸风口形成在上吸管的上侧。底部。上吸气口与进气通道或上吸气管相通，下吸气口与进气通道相连。本实用新型顶吸稳定器将吸风分为两部分，相当于将吸风移至除尘室并分为上下吸风，下吸风直接吸铁嘴烟和粉尘，上吸风口吸收除尘室内温度较高的气体，下吸风口逸出的粉尘未完全捕获，总吸风量与实际吸风量相同，可有效避免除尘室内气流紊乱和烟气扩散<sep>使除尘室内的烟尘稳定流动
7	一种用于微藻培养的猪场废水臭氧处理方法<sep>本发明涉及一种用于微藻养殖的猪场污水臭氧处理方法。该方法包括以下步骤： 步骤s1<sep>在一级臭氧处理器中进行臭氧脱色和杀菌： 步骤s2，在二级臭氧曝气处理器中利用回收的臭氧进行二次处理： 步骤s3，在三级空气曝气处理器中去除臭氧。其优点体现在。本发明提供了一种用于微藻养殖的猪场污水臭氧处理方法，具有臭氧利用率高、污水处理效果好、无臭氧残留、处理后污水透明度明显提高等优点<sep>直接用于微藻培养
7	基于液体货物港口vocs浓度自动监测预警系统的监测预警方法<sep>本发明公开了一种液货港区vocs浓度自动监测预警系统<sep>包括单片机、多个vocs监测装置、无线通讯模块、服务器、显示器、第一存储器、第二记忆和预警装置；单片机与通讯模块、显示器、第一存储器和预警装置电连接，检测主机通过无线通讯模块与单片机连接。服务器与单片机连接经由有线网络或无线网络，服务器与第二存储器电性连接。本发明实现了液货港区vocs浓度的自动监测预警，机动性强；用户终端分别与单片机和服务器连接，提高了预警系统的及时性<sep>清洗气体检测传感器探头，提高气体检测传感器探头的灵敏度，监测更准确
7	湿地土壤重金属离子的高效修复<sep>本发明提供一种高效修复湿地土壤重金属离子的方法<sep>包括以下步骤： 1)微生物培养：微生物的培养经过以下过程：取样、培养基培养、目标菌的分离筛选。 2) 输水管道设置 3) 吸附剂填埋：将吸附剂按芫荽提取物：改性凹凸棒土：木质素磺酸盐2:5:1的质量比混合均匀，放入吸附剂贮藏室，埋入土中喷水管； 4) 喷雾。本发明高效修复湿地土壤重金属离子的方法操作简单，原料易得，将培养的微生物释放到土壤中进行金属离子的微生物修复<sep>同时吸附剂对土壤中的金属离子进行吸附富集，提高金属离子的处理效果，吸附剂绿色环保，对金属离子具有很强的吸附能力
7	内燃机系统和用于该系统的废气处理单元<sep>本发明提供了一种内燃机系统<sep>包括： -布置为压缩空气的压缩机(3)； -至少一个燃烧室(4)，其中至少一个布置成接收压缩空气<sep>以及排气处理装置(8)布置成处理由至少一个燃烧室(4)中的至少一个产生的排气-特征在于该系统包括热交换器(6)，该热交换器被布置成在到达至少一个燃烧室(4)之前接收来自压缩机(3)的压缩空气至少一个燃烧室（4）和热交换器（6）用于将热量从压缩空气传递到废气处理装置（8）。
7	一种烟雾净化器滤芯<sep>本实用新型涉及空气净化技术领域<sep>具体为一种烟雾净化器滤芯。所采用的技术方案如下：一种烟雾净化器滤芯，包括n层过滤层，过滤层为中通圆柱形，n层为大于2的偶数，n层过滤层形成两个nhand过滤单元，过滤单元由相邻的两个过滤层固定连接。本实用新型通过将每两层相邻的过滤层固定连接，减少了过滤层在生产过程中占用的空间，减少了过滤层在生产过程中占用的存储空间，降低了过滤层的生产成本<sep>同时，在组装滤芯时，可以减少设置或插入过滤层的次数，提高滤芯的组装效率
7	污泥脱水装置<sep>本实用新型公开了一种污泥脱水装置<sep>涉及污泥脱水装置技术领域<sep>本实用新型包括本体，本体内部固定有电热丝，本体内部固定有第一转轴，第一转轴内环内固定有第一螺杆，外侧连接有螺纹管第一螺杆的一端，在螺纹管的一侧固定有夹板。夹板的内环上固定有第一伸缩杆，第一伸缩杆的一端固定有定位钩，第二伸缩杆固定在夹板内，第二伸缩杆的一侧固定有定位槽伸缩杆。定位槽的一侧设有滑槽，滑槽内部与滑块滑动连接。该装置通过滤网的作用，利用滤网和电热丝使污泥脱水效率更高，并且装置方便从机体内部清除，内部污泥在经过过滤后被清除。滤网被移除<sep>也更便于后续滤网的清洗，防止污泥堵塞滤网的发生
7	一种改性sds纳米零价铁的制备工艺<sep>本发明属于污染环境中重金属污染的修复领域<sep>公开了一种改性sds纳米零价铁的制备工艺，其特征在于该工艺包括以下步骤：步骤1)复合菌的制备液体，步骤2)sds纳米零价铁的制备，步骤3)改性纳米零价铁的制备<sep>本发明具有操作方便、成本低廉的优点
7	一种利用光反射理论测量土壤吸力的方法<sep>本发明公开了一种利用光反射理论测量土壤吸力的方法<sep>主要包括： (1)利用光反射理论测量土壤饱和度，区分干土和湿土，湿土进入下一步； (2)从土水特征曲线中选择饱和度； (3)在模具中从实测压实曲线(4)中选择干密度，将土壤压实至步骤(3)中选择的干密度和相应的饱和度，并用相机拍照； (5)灰度级用于根据灰度值对步骤(4)中得到的图像进行量化； (6)分析平均灰度值的变化，找出饱和度与灰度值的关系。本发明是一种新颖的、直接的、非侵入性的、低成本的颜色分析技术，适用于运河堤防、公路和飞机跑道的路基、填充衬里、土坝等<sep>它避免了通常用于测量农业用地和岩土基础设施的吸力仪器的局限性，提高了适用范围
7	焦化企业废气/污染物节能减排方法及装置<sep>一种焦化企业废气/污染物节能减排方法及装置<sep>涉及大气污染控制技术和焦化行业技术领域<sep>本发明通过焦炉进煤、出焦和焦炉燃烧室内化工工艺废气作为助燃空气梯度利用，减少了多环芳烃和环境恶臭气体的排放。同时，采用焦炉干法熄焦结合焦炭密闭输送技术，解决了传统工艺焦炭输送过程中无组织排放污染的问题。本发明提供一种系统深度控制方法，减少焦化企业废气量和常规/非常规污染物排放，同时经济、合理、高效地利用废气和助燃气体成分的潜热时间<sep>环境效益与企业减少产能的效益相近
